date current wind salinity temperature
2016-06-22 0.417473 4.38216 35.610023 23.158598
2016-06-23 0.4039943 2.226026 35.60889 23.154953
2016-06-24 0.37980524 5.077621 35.60882 23.127491
2016-06-25 0.37148336 8.608805 35.610847 23.023096
2016-06-26 0.32529774 3.3418834 35.61632 22.992496
2016-06-27 0.31303468 6.040193 35.62224 22.956041
2016-06-28 0.35358164 10.019493 35.625156 22.82891
2016-06-29 0.37961093 7.520689 35.628445 22.72989
2016-06-30 0.41638926 5.5160985 35.6306 22.647814
2016-07-01 0.44492412 2.3491085 35.62787 22.617687
2016-07-02 0.48049363 7.4361415 35.62683 22.548798
2016-07-03 0.513072 7.605496 35.62244 22.492964
2016-07-04 0.50926447 5.780254 35.62164 22.441866
2016-07-05 0.50730956 6.0708942 35.62525 22.388454
2016-07-06 0.48701254 6.9098845 35.627968 22.312183
2016-07-07 0.44714904 5.6599574 35.630096 22.243845
2016-07-08 0.39802644 3.7922778 35.632626 22.23528
2016-07-09 0.3457143 6.149048 35.636223 22.212439
2016-07-10 0.29916385 6.0520635 35.64272 22.180506
2016-07-11 0.24139841 4.195808 35.64808 22.147326
2016-07-12 0.22332832 2.3482888 35.64944 22.153137
2016-07-13 0.25333825 6.2600427 35.645775 22.165947
2016-07-14 0.3036478 11.317904 35.640694 22.079617
2016-07-15 0.46589914 14.260975 35.61416 21.988447
2016-07-16 0.60874444 16.439035 35.507793 21.95174
2016-07-17 0.6069851 12.945803 35.320663 21.98724
2016-07-18 0.44547018 9.227984 35.366814 21.875837
2016-07-19 0.44932792 6.4016953 35.37186 21.825903
2016-07-20 0.46059412 4.638114 35.37129 21.821703
2016-07-21 0.4642135 2.2952547 35.36946 21.834707
2016-07-22 0.46336818 2.348886 35.36732 21.859879
2016-07-23 0.44705522 5.97204 35.36605 21.899778
2016-07-24 0.4121666 3.7524803 35.36591 21.960896
2016-07-25 0.36495748 5.756308 35.364265 21.986593
2016-07-26 0.32592633 5.030001 35.360115 21.976109
2016-07-27 0.31600556 5.4832373 35.352905 21.96259
2016-07-28 0.33972308 8.350082 35.357544 21.89634
2016-07-29 0.39489758 7.184731 35.35864 21.800797
2016-07-30 0.41301394 5.9768596 35.362934 21.693352
2016-07-31 0.45044574 5.4929047 35.365906 21.639708
2016-08-01 0.4715434 5.1605725 35.365734 21.588154
2016-08-02 0.48415473 5.627882 35.366756 21.546078
2016-08-03 0.46730816 8.750568 35.36836 21.528744
2016-08-04 0.48403922 10.2597885 35.38131 21.495691
2016-08-05 0.5607835 12.521248 35.396694 21.498926
2016-08-06 0.48993555 10.19353 35.41401 21.50158
2016-08-07 0.39348522 7.939934 35.42541 21.531212
2016-08-08 0.3224934 5.8130417 35.433933 21.552706
2016-08-09 0.24060759 5.411434 35.44261 21.577858
2016-08-10 0.19010015 3.6868293 35.44639 21.632988
2016-08-11 0.18358937 1.9591713 35.445995 21.684502
2016-08-12 0.22394523 5.779652 35.44649 21.713
2016-08-13 0.27649504 4.2571793 35.44713 21.723648
2016-08-14 0.33132228 7.63593 35.447575 21.680744
2016-08-15 0.4079524 11.729058 35.450287 21.638771
2016-08-16 0.4958272 12.091516 35.456657 21.619907
2016-08-17 0.49059355 9.525261 35.462746 21.615335
2016-08-18 0.5104715 8.476699 35.466644 21.585815
2016-08-19 0.52553505 6.7194295 35.468792 21.568407
2016-08-20 0.5192903 2.8418784 35.467182 21.574835
2016-08-21 0.50299776 4.1204476 35.464893 21.5537
2016-08-22 0.45588365 5.8267326 35.46414 21.52781
2016-08-23 0.40069187 4.5710855 35.462708 21.537086
2016-08-24 0.33141094 5.9995737 35.453033 21.551235
2016-08-25 0.29705486 5.0406995 35.450096 21.496239
2016-08-26 0.31962243 6.1373615 35.452362 21.467615
2016-08-27 0.3609144 7.1231904 35.458115 21.437685
2016-08-28 0.39883772 5.179397 35.460426 21.463118
2016-08-29 0.43904683 6.670405 35.46243 21.486012
2016-08-30 0.46598962 7.808407 35.4657 21.469156
2016-08-31 0.4887843 4.9174037 35.466156 21.44901
2016-09-01 0.50283366 4.023323 35.462193 21.42557
2016-09-02 0.4885873 5.5896835 35.457973 21.420174
2016-09-03 0.46282604 5.4612284 35.453026 21.428343
2016-09-04 0.4362718 7.513464 35.453312 21.408325
2016-09-05 0.40663114 10.1742 35.458557 21.405306
2016-09-06 0.369698 10.52277 35.46663 21.39645
2016-09-07 0.3311514 10.3507185 35.473763 21.372204
2016-09-08 0.28391516 9.822068 35.478783 21.378723
2016-09-09 0.18615204 8.23569 35.480137 21.400244
2016-09-10 0.17627703 4.1254644 35.476696 21.436789
2016-09-11 0.24904652 3.4269803 35.471413 21.475155
2016-09-12 0.30015472 3.0651155 35.467926 21.523216
2016-09-13 0.35729903 5.442952 35.46808 21.57952
2016-09-14 0.4226576 4.8185925 35.469173 21.643118
2016-09-15 0.46905446 3.9116004 35.46945 21.725851
2016-09-16 0.5083694 2.4768782 35.467594 21.811438
2016-09-17 0.5246783 4.1694126 35.467278 21.880936
2016-09-18 0.51900864 5.520912 35.469753 21.95048
2016-09-19 0.50176674 4.246321 35.469776 22.007202
2016-09-20 0.452131 4.1519117 35.468117 22.014532
2016-09-21 0.390387 4.8250117 35.4672 22.051212
2016-09-22 0.31572098 5.583885 35.46416 22.097124
2016-09-23 0.26809493 5.571802 35.46821 22.13613
2016-09-24 0.26504123 3.8354146 35.471165 22.207836
2016-09-25 0.32115367 7.9803815 35.470898 22.278196
2016-09-26 0.3658652 6.277288 35.468582 22.274727
2016-09-27 0.3958192 4.3405576 35.47055 22.311178
2016-09-28 0.42317313 3.430241 35.47323 22.38794
2016-09-29 0.43972558 7.342717 35.475254 22.42869
2016-09-30 0.45930398 8.024583 35.45127 22.434221
2016-10-01 0.45526868 4.330804 35.450672 22.406618
2016-10-02 0.43698338 3.6000936 35.455414 22.51239
2016-10-03 0.40970242 5.4442654 35.447407 22.581331
2016-10-04 0.38366914 5.6450653 35.40637 22.576666
2016-10-05 0.32037118 4.371184 35.439297 22.62506
2016-10-06 0.2691664 4.674812 35.444584 22.690174
2016-10-07 0.20949465 3.6772888 35.448055 22.751814
2016-10-08 0.15878983 3.2583106 35.45256 22.835995
2016-10-09 0.17680044 4.8479753 35.453938 22.93632
2016-10-10 0.22081734 5.1847973 35.45558 22.933405
2016-10-11 0.2874455 4.845728 35.460735 23.032063
2016-10-12 0.3668557 7.6635985 35.464275 23.071613
2016-10-13 0.43549168 4.728678 35.469444 23.129223
2016-10-14 0.4829074 11.8076725 35.478436 23.214973
2016-10-15 0.52468276 9.980532 35.49988 23.236425
2016-10-16 0.531286 6.940212 35.514313 23.198055
2016-10-17 0.53455997 6.3452754 35.52144 23.183525
2016-10-18 0.50916743 5.145325 35.52229 23.15833
2016-10-19 0.4660255 3.8345883 35.52216 23.15473
2016-10-20 0.41077843 6.109726 35.524857 23.231472
2016-10-21 0.3312584 6.3994412 35.531525 23.305687
2016-10-22 0.2654801 4.6371717 35.53734 23.406784
2016-10-23 0.27443695 7.9827867 35.534306 23.384611
2016-10-24 0.3084349 7.708592 35.53005 23.235682
2016-10-25 0.33375502 5.762698 35.53852 23.30998
2016-10-26 0.37025893 5.205919 35.542057 23.35468
2016-10-27 0.399723 4.0959177 35.54122 23.356405
2016-10-28 0.4188266 4.885455 35.537994 23.350637
2016-10-29 0.43083414 6.0654635 35.537437 23.38352
2016-10-30 0.42759776 4.5125556 35.538387 23.444895
2016-10-31 0.42636463 4.9611154 35.536446 23.508497
2016-11-01 0.40935323 6.264706 35.528584 23.523119
2016-11-02 0.38224357 5.277804 35.520973 23.517525
2016-11-03 0.33363852 6.733203 35.519833 23.453953
2016-11-04 0.29172692 3.1238842 35.51929 23.481596
2016-11-05 0.24308597 4.4698906 35.517338 23.581285
2016-11-06 0.24219078 6.039597 35.51461 23.832916
2016-11-07 0.20941593 5.076564 35.513916 24.297037
2016-11-08 0.23806347 5.719057 35.50537 24.403833
2016-11-09 0.32318035 5.025229 35.495037 24.357515
2016-11-10 0.45409334 8.286113 35.484802 24.359114
2016-11-11 0.49065244 4.3894606 35.475216 24.399021
2016-11-12 0.51891947 5.3174634 35.466763 24.336826
2016-11-13 0.52943873 6.3447204 35.45845 24.291744
2016-11-14 0.5529518 6.476054 35.45715 24.221992
2016-11-15 0.549306 6.979659 35.457317 24.080612
2016-11-16 0.51361847 7.721591 35.46049 24.051367
2016-11-17 0.47508088 10.007641 35.46568 24.047714
2016-11-18 0.41876045 9.598115 35.471043 24.031055
2016-11-19 0.34128913 8.476658 35.4782 24.052252
2016-11-20 0.27568406 9.371372 35.48274 24.045809
2016-11-21 0.2619937 10.897163 35.488255 24.026728
2016-11-22 0.2886661 10.666244 35.497818 24.072702
2016-11-23 0.31560105 7.5275574 35.50609 24.11408
2016-11-24 0.3281955 3.985179 35.510727 24.208475
2016-11-25 0.3615808 5.0972705 35.510597 24.274193
2016-11-26 0.3778178 6.1547794 35.509487 24.317652
2016-11-27 0.3987336 6.5916843 35.507793 24.353739
2016-11-28 0.4068464 7.168713 35.511253 24.376299
2016-11-29 0.40979317 5.693227 35.51536 24.42941
2016-11-30 0.4065131 4.444089 35.52008 24.515144
2016-12-01 0.3888855 4.8462787 35.521767 24.550787
2016-12-02 0.36766294 5.6234946 35.52475 24.60032
2016-12-03 0.33775428 5.386476 35.528976 24.682875
2016-12-04 0.29888368 5.558454 35.533524 24.745102
2016-12-05 0.2707745 5.1404796 35.54328 24.903734
2016-12-06 0.2413575 5.4330263 35.55803 25.194654
2016-12-07 0.25189272 3.7621095 35.56607 25.451422
2016-12-08 0.3073271 4.8712487 35.562576 25.581139
2016-12-09 0.3761197 3.5995722 35.55931 25.731901
2016-12-10 0.4409225 7.567825 35.540478 25.748528
2016-12-11 0.46717548 11.178917 35.529438 25.239443
2016-12-12 0.489246 11.408604 35.53108 25.126629
2016-12-13 0.50678897 8.83594 35.54036 25.145832
2016-12-14 0.5215614 5.32211 35.5437 25.165209
2016-12-15 0.5082655 3.897477 35.5393 25.144703
2016-12-16 0.48367625 5.470761 35.536907 25.115171
2016-12-17 0.44368157 4.1911035 35.53247 25.052124
2016-12-18 0.3831065 3.5783312 35.53011 25.02829
2016-12-19 0.32394135 6.90295 35.52967 25.026915
2016-12-20 0.2596926 5.649145 35.527443 25.009928
2016-12-21 0.23616804 3.0951028 35.535873 25.19106
2016-12-22 0.25776833 3.4086907 35.550323 25.42491
2016-12-23 0.29542318 7.3076878 35.542603 25.334856
2016-12-24 0.3294315 7.379162 35.525314 25.123264
2016-12-25 0.32888544 6.8107414 35.529015 25.187956
2016-12-26 0.3554056 9.451742 35.53161 25.275244
2016-12-27 0.38493326 10.185169 35.53504 25.294165
2016-12-28 0.39730802 10.3609705 35.538754 25.315481
2016-12-29 0.41012067 8.575073 35.53948 25.306309
2016-12-30 0.41418207 4.535345 35.540966 25.333706
2016-12-31 0.40565792 4.2271295 35.54327 25.369137
2017-01-01 0.3819006 4.183826 35.532833 25.417055
2017-01-02 0.36569437 6.2361474 35.48855 25.553701
2017-01-03 0.35419163 9.699845 35.3907 25.469273
2017-01-04 0.31637445 12.195793 35.43582 25.344645
2017-01-05 0.2841359 10.928531 35.44866 25.411089
2017-01-06 0.2800743 11.400256 35.45663 25.497566
2017-01-07 0.31052205 12.150451 35.461037 25.489862
2017-01-08 0.36435628 10.937416 35.463097 25.504068
2017-01-09 0.4129992 9.096783 35.463684 25.547922
2017-01-10 0.46389806 7.0679345 35.466217 25.597132
2017-01-11 0.50039715 5.2964797 35.469997 25.58457
2017-01-12 0.5152603 3.4834712 35.47275 25.513147
2017-01-13 0.51669014 2.4491534 35.473198 25.411592
2017-01-14 0.496091 4.149817 35.475815 25.39494
2017-01-15 0.46132672 4.3442965 35.483337 25.53863
2017-01-16 0.416207 6.7104373 35.484386 25.54858
2017-01-17 0.3378433 6.730834 35.485493 25.516312
2017-01-18 0.27896997 3.4241397 35.493816 25.727558
2017-01-19 0.24180228 4.4867325 35.515533 26.225094
2017-01-20 0.22473733 4.8639393 35.533028 26.551699
2017-01-21 0.25212812 6.466628 35.544304 26.907333
2017-01-22 0.28477982 6.4866924 35.546703 27.181416
2017-01-23 0.32376093 7.8343115 35.54978 26.858263
2017-01-24 0.34690136 5.658392 35.54262 26.546352
2017-01-25 0.37987122 4.7343473 35.533146 26.355288
2017-01-26 0.40828028 4.911578 35.528545 26.213518
2017-01-27 0.43929473 5.204696 35.52859 26.177063
2017-01-28 0.45448184 6.2313633 35.528522 26.16866
2017-01-29 0.4490259 8.592025 35.526783 26.140451
2017-01-30 0.44395858 9.448501 35.527878 26.2365
2017-01-31 0.42592606 7.874921 35.528038 26.31981
2017-02-01 0.38527524 5.5191965 35.522808 26.311934
2017-02-02 0.33674848 4.5611796 35.519817 26.315018
2017-02-03 0.297829 6.402429 35.516945 26.28354
2017-02-04 0.25660148 7.3918104 35.505283 26.198767
2017-02-05 0.28289393 7.7684093 35.49947 26.164362
2017-02-06 0.33983117 7.1204348 35.496933 26.172916
2017-02-07 0.39298147 8.707802 35.495792 26.229158
2017-02-08 0.4381639 11.448384 35.48925 26.320015
2017-02-09 0.4666711 11.45815 35.480106 26.451109
2017-02-10 0.48216572 7.4008865 35.483055 26.590452
2017-02-11 0.48208728 4.1843925 35.487614 26.697004
2017-02-12 0.48468316 6.252283 35.487545 26.684597
2017-02-13 0.46865335 6.603835 35.489616 26.530294
2017-02-14 0.43304366 6.820559 35.489983 26.394035
2017-02-15 0.3603272 8.404733 35.48143 26.319685
2017-02-16 0.30247536 6.432736 35.49469 26.565453
2017-02-17 0.21387415 5.088325 35.49601 26.630447
2017-02-18 0.15073596 2.7901173 35.49671 26.652857
2017-02-19 0.15073039 3.5527587 35.509777 26.79611
2017-02-20 0.2156502 3.7826908 35.528862 26.957062
2017-02-21 0.2654978 6.1670895 35.538113 27.038122
2017-02-22 0.35039827 10.605945 35.516247 26.686283
2017-02-23 0.37838143 10.074321 35.504253 26.589859
2017-02-24 0.40641803 9.285031 35.514893 26.742437
2017-02-25 0.43988392 8.704976 35.517864 26.785019
2017-02-26 0.47044066 8.200773 35.521904 26.776588
2017-02-27 0.4901256 7.9345436 35.51936 26.7078
2017-02-28 0.47881517 7.1538825 35.51844 26.648102
2017-03-01 0.45565137 7.3774824 35.525856 26.716503
2017-03-02 0.418803 6.50549 35.523186 26.730827
2017-03-03 0.35558537 6.8259706 35.51865 26.682867
2017-03-04 0.2918152 5.3985047 35.515232 26.620783
2017-03-05 0.2498323 1.8220447 35.510067 26.58253
2017-03-06 0.28618962 4.2165794 35.530758 26.785225
2017-03-07 0.33079743 6.054486 35.571766 27.069147
2017-03-08 0.39278397 5.4932585 35.558186 26.90806
2017-03-09 0.4571531 3.8008497 35.531704 26.793327
2017-03-10 0.4472695 3.2049823 35.53928 26.906864
2017-03-11 0.46025214 3.673995 35.54827 27.009314
2017-03-12 0.47359556 5.023784 35.553463 26.974928
2017-03-13 0.47076488 5.81246 35.55932 26.935902
2017-03-14 0.45595986 3.6917102 35.557236 26.93283
2017-03-15 0.41580433 2.8806224 35.518967 27.016792
2017-03-16 0.37193748 1.7754493 35.551037 27.04319
2017-03-17 0.29967684 2.0273066 35.545284 26.96138
2017-03-18 0.23885877 3.4019504 35.575428 27.251822
2017-03-19 0.18935825 5.5416374 35.618053 27.793272
2017-03-20 0.15671115 6.4824905 35.611385 27.805952
2017-03-21 0.17956439 7.2302837 35.58312 27.83603
2017-03-22 0.22617921 6.6247487 35.470917 27.88583
2017-03-23 0.32489136 6.4808583 35.458023 27.92704
2017-03-24 0.3959733 6.1308866 35.489822 27.912373
2017-03-25 0.4625881 9.522181 35.49711 27.709677
2017-03-26 0.49627942 10.6898775 35.493866 27.453402
2017-03-27 0.50803196 11.9565115 35.4856 27.218805
2017-03-28 0.5249134 11.240005 35.45721 27.291964
2017-03-29 0.52393025 9.952462 35.43242 27.355034
2017-03-30 0.5460097 15.060635 35.3908 27.352972
2017-03-31 0.53133833 7.286016 35.351494 26.77
2017-04-01 0.4550391 6.7691026 35.34898 26.725561
2017-04-02 0.41683498 10.154219 35.36449 26.425016
2017-04-03 0.38755944 12.606979 35.389786 26.418629
2017-04-04 0.3942287 12.834597 35.41851 26.635332
2017-04-05 0.3530176 11.770779 35.40263 26.399569
2017-04-06 0.35530975 9.941377 35.385857 26.307753
2017-04-07 0.3931559 10.111948 35.38646 26.314236
2017-04-08 0.42115366 11.9373665 35.378654 26.26558
2017-04-09 0.44449833 9.925233 35.35379 26.195768
2017-04-10 0.45586374 6.623808 35.33405 26.177832
2017-04-11 0.4490416 8.869714 35.33226 26.136126
2017-04-12 0.42295942 7.897928 35.333214 26.099804
2017-04-13 0.38999778 8.853594 35.340286 26.078781
2017-04-14 0.35483336 7.040221 35.342327 26.03732
2017-04-15 0.29001772 6.9031496 35.337982 26.016941
2017-04-16 0.25171623 7.570338 35.345093 25.986162
2017-04-17 0.1752882 8.011241 35.346718 25.939098
2017-04-18 0.14992274 9.720152 35.340767 25.881668
2017-04-19 0.18960233 11.300665 35.340454 25.824232
2017-04-20 0.24671975 12.180977 35.34053 25.766312
2017-04-21 0.2913106 11.202122 35.321487 25.694527
2017-04-22 0.34904715 9.808598 35.313885 25.636255
2017-04-23 0.40539306 8.593691 35.313877 25.580004
2017-04-24 0.45560938 7.5045505 35.317245 25.527767
2017-04-25 0.4920201 6.203474 35.321785 25.48476
2017-04-26 0.52635074 3.1133792 35.325348 25.430573
2017-04-27 0.5081673 7.7323403 35.32902 25.279612
2017-04-28 0.48875728 8.690055 35.336105 25.096697
2017-04-29 0.44327503 9.12507 35.342075 25.032158
2017-04-30 0.40081662 8.356931 35.344204 25.014652
2017-05-01 0.32009155 7.172335 35.346256 24.99054
2017-05-02 0.26497325 5.118656 35.343548 24.975044
2017-05-03 0.27419817 6.97826 35.3433 24.925909
2017-05-04 0.31626916 10.235259 35.347416 24.879738
2017-05-05 0.38508046 13.407684 35.349945 24.848572
2017-05-06 0.39099413 10.513811 35.34714 24.767609
2017-05-07 0.398602 9.373396 35.347565 24.710419
2017-05-08 0.40339342 10.925154 35.34701 24.638065
2017-05-09 0.41544792 13.318801 35.34722 24.53021
2017-05-10 0.44665408 13.419294 35.33318 24.396086
2017-05-11 0.41625884 11.104842 35.3325 24.308043
2017-05-12 0.38719416 10.095774 35.336945 24.213524
2017-05-13 0.35221285 7.1180654 35.34038 24.121025
2017-05-14 0.31310394 4.061338 35.339893 24.087742
2017-05-15 0.2744113 2.5048568 35.34094 24.095491
2017-05-16 0.22588345 1.9134129 35.34282 24.120926
2017-05-17 0.18811643 5.857828 35.346535 24.107025
2017-05-18 0.18211836 7.036285 35.34609 24.054281
2017-05-19 0.22154264 5.1743584 35.30766 24.01813
2017-05-20 0.27023554 6.9774995 35.326508 24.015284
2017-05-21 0.34439826 8.386663 35.329624 23.988802
2017-05-22 0.4028346 8.61799 35.33152 23.984037
2017-05-23 0.45654973 7.4975505 35.338356 23.993034
2017-05-24 0.5003906 4.5179896 35.347515 23.99262
2017-05-25 0.50996554 4.4928794 35.35518 23.97601
2017-05-26 0.50026065 5.6849337 35.3622 23.929352
2017-05-27 0.48708442 4.399257 35.368195 23.887533
2017-05-28 0.4554469 2.1537683 35.372524 23.86175
2017-05-29 0.414225 2.1911142 35.375244 23.838263
2017-05-30 0.36024466 5.54682 35.377907 23.787836
2017-05-31 0.30194786 7.78976 35.382416 23.744825
2017-06-01 0.29496214 11.036314 35.38896 23.687632
2017-06-02 0.32529998 12.059243 35.386105 23.754223
2017-06-03 0.33972338 10.647595 35.386524 23.749207
2017-06-04 0.3586611 10.230431 35.38656 23.760431
2017-06-05 0.35385993 8.183636 35.38068 23.803473
2017-06-06 0.3567091 5.456683 35.379173 23.778767
2017-06-07 0.37082043 7.465716 35.38166 23.737253
2017-06-08 0.37041318 7.790367 35.38567 23.689146
2017-06-09 0.37216547 5.7228026 35.389446 23.656927
2017-06-10 0.36618426 7.117468 35.39106 23.644041
2017-06-11 0.35500798 6.07949 35.388397 23.64683
2017-06-12 0.34304452 4.151321 35.377243 23.689804
2017-06-13 0.3060968 7.6578856 35.3774 23.67357
2017-06-14 0.2903609 9.118094 35.38173 23.621494
2017-06-15 0.26141995 9.117619 35.381386 23.591515
2017-06-16 0.23769651 7.8330336 35.379185 23.595497
2017-06-17 0.23994137 4.3271008 35.380756 23.567078
2017-06-18 0.2728691 5.857381 35.38086 23.55913
2017-06-19 0.32868218 9.342447 35.383106 23.512754
2017-06-20 0.39779755 11.279936 35.38523 23.477793
2017-06-21 0.43088964 8.951846 35.386387 23.455894
2017-06-22 0.46017328 8.221247 35.389557 23.393417
2017-06-23 0.48947838 6.3005304 35.39378 23.310799
2017-06-24 0.5066751 2.1289074 35.393852 23.229609
2017-06-25 0.50092083 2.2877192 35.39356 23.12993
2017-06-26 0.48006663 2.6371577 35.395523 23.058279
2017-06-27 0.4360038 6.174637 35.3984 22.993633
2017-06-28 0.38624996 6.814237 35.405556 22.959297
2017-06-29 0.32848182 4.6848726 35.412212 22.936132
2017-06-30 0.29932696 7.290398 35.411976 22.890942
2017-07-01 0.29101217 9.923205 35.41391 22.826397
2017-07-02 0.2923586 7.75722 35.423916 22.792269
2017-07-03 0.28753024 3.2419267 35.433647 22.744354
2017-07-04 0.29961705 3.1672964 35.43516 22.712753
2017-07-05 0.33456394 4.498325 35.43041 22.67694
2017-07-06 0.35849428 5.4815965 35.42689 22.624172
2017-07-07 0.3784015 6.383603 35.428535 22.559948
2017-07-08 0.39062375 4.564203 35.429718 22.51413
2017-07-09 0.38595623 2.792382 35.432632 22.50619
2017-07-10 0.39142308 5.2380176 35.434803 22.519121
2017-07-11 0.38149628 7.10493 35.43115 22.51939
2017-07-12 0.36896726 10.008944 35.434006 22.465506
2017-07-13 0.34573007 7.9541087 35.435825 22.42061
2017-07-14 0.3107164 5.106723 35.440216 22.38854
2017-07-15 0.28483784 3.141368 35.444256 22.385487
2017-07-16 0.26719376 3.326884 35.443275 22.396889
2017-07-17 0.27001214 4.864312 35.44381 22.393785
2017-07-18 0.30500296 3.7920718 35.444935 22.39438
2017-07-19 0.36586255 7.5232673 35.447193 22.379868
2017-07-20 0.4194411 6.840461 35.45347 22.265625
2017-07-21 0.44779772 4.0740356 35.457275 22.251278
2017-07-22 0.46945763 5.0850863 35.461617 22.248753
2017-07-23 0.49251238 3.4874425 35.464893 22.243465
2017-07-24 0.49708307 2.202609 35.46503 22.25624
2017-07-25 0.4794178 4.7350907 35.463547 22.262295
2017-07-26 0.4484897 2.9286525 35.459755 22.268728
2017-07-27 0.39885065 3.38321 35.45186 22.291492
2017-07-28 0.34048262 2.7540052 35.44491 22.309128
2017-07-29 0.27625763 4.2792253 35.44141 22.302485
2017-07-30 0.23217161 1.90663 35.44193 22.27208
2017-07-31 0.21002537 2.073645 35.44507 22.27026
2017-08-01 0.21964738 2.3928337 35.449547 22.295357
2017-08-02 0.24664938 5.7387156 35.452095 22.290863
2017-08-03 0.28831768 3.9934783 35.454063 22.273283
2017-08-04 0.3288674 5.6786885 35.459312 22.305677
2017-08-05 0.36054778 3.370086 35.462994 22.33828
2017-08-06 0.3873721 5.954315 35.464287 22.361311
2017-08-07 0.41201273 5.0146856 35.45729 22.372238
2017-08-08 0.4142244 6.501412 35.459255 22.356867
2017-08-09 0.42320395 5.4741745 35.459614 22.338356
2017-08-10 0.4087538 3.844248 35.45825 22.353556
2017-08-11 0.3860617 2.6014516 35.454807 22.371716
2017-08-12 0.3545419 2.720167 35.450207 22.395658
2017-08-13 0.31012064 2.42629 35.445164 22.43568
2017-08-14 0.26461023 3.4160833 35.44182 22.478752
2017-08-15 0.24953073 4.082262 35.439793 22.5123
2017-08-16 0.27936128 6.037243 35.43906 22.512863
2017-08-17 0.34550148 7.4170237 35.441605 22.471235
2017-08-18 0.3991984 4.5911145 35.443718 22.43407
2017-08-19 0.43562275 9.154529 35.44657 22.3818
2017-08-20 0.47701165 8.879832 35.45006 22.307102
2017-08-21 0.4926704 5.844696 35.456676 22.31733
2017-08-22 0.48738718 4.8398724 35.464466 22.344162
2017-08-23 0.48460388 3.915426 35.469513 22.352203
2017-08-24 0.45882174 5.168521 35.468258 22.308197
2017-08-25 0.40884915 8.124129 35.465527 22.23374
2017-08-26 0.34842095 8.666342 35.467407 22.170795
2017-08-27 0.2764368 4.894229 35.47564 22.22457
2017-08-28 0.20713297 3.1993394 35.486412 22.2973
2017-08-29 0.16366108 4.354932 35.486034 22.308657
2017-08-30 0.17386045 3.468895 35.4801 22.28313
2017-08-31 0.21647899 4.6768904 35.477325 22.279694
2017-09-01 0.27100056 4.8491545 35.489166 22.33084
2017-09-02 0.3177592 2.5927505 35.498905 22.392519
2017-09-03 0.36281618 3.533471 35.501007 22.42172
2017-09-04 0.40911436 7.328704 35.501026 22.402271
2017-09-05 0.43887258 6.3958397 35.495937 22.32935
2017-09-06 0.4611513 4.814434 35.49234 22.279047
2017-09-07 0.46385917 2.4547675 35.494965 22.299562
2017-09-08 0.45143622 3.9846482 35.501667 22.342384
2017-09-09 0.4318852 7.1532307 35.511402 22.361546
2017-09-10 0.39538988 5.9032655 35.52333 22.372175
2017-09-11 0.3430699 4.2352195 35.534622 22.410852
2017-09-12 0.28215468 4.1536975 35.540813 22.431044
2017-09-13 0.2520863 5.4801407 35.53727 22.39609
2017-09-14 0.29827985 7.782825 35.532204 22.32319
2017-09-15 0.3393019 7.6226907 35.52929 22.194277
2017-09-16 0.39034924 3.9083698 35.532116 22.194141
2017-09-17 0.4373621 3.8998244 35.536327 22.236788
2017-09-18 0.46647093 6.959421 35.54594 22.29004
2017-09-19 0.48427328 3.265783 35.55361 22.343674
2017-09-20 0.4974209 3.7397852 35.55119 22.35634
2017-09-21 0.46794033 3.4841557 35.552994 22.413952
2017-09-22 0.43991154 5.5692754 35.559155 22.494673
2017-09-23 0.3965641 6.273152 35.5549 22.484821
2017-09-24 0.34229055 7.0156145 35.54842 22.451107
2017-09-25 0.28685534 7.1275625 35.5412 22.444332
2017-09-26 0.2425246 6.995548 35.53865 22.619762
2017-09-27 0.18984272 5.155248 35.535225 22.908888
2017-09-28 0.21995795 6.861532 35.523685 23.061289
2017-09-29 0.28085864 6.7578316 35.504444 23.173517
2017-09-30 0.30313665 6.2703347 35.486523 23.232624
2017-10-01 0.33023927 6.081 35.47448 23.22597
2017-10-02 0.385898 6.3391795 35.44636 23.112906
2017-10-03 0.4275878 3.6123283 35.442085 23.127201
2017-10-04 0.46978304 2.5765421 35.436775 23.109665
2017-10-05 0.48975664 2.8567502 35.433266 23.094446
2017-10-06 0.4996068 3.8600464 35.432713 23.148886
2017-10-07 0.4883672 3.4279609 35.4325 23.192736
2017-10-08 0.46238944 3.2074971 35.4333 23.253405
2017-10-09 0.42563617 3.9704704 35.43532 23.359533
2017-10-10 0.36377484 4.465589 35.43546 23.371733
2017-10-11 0.30297408 4.5285616 35.434906 23.354641
2017-10-12 0.26436505 4.669491 35.436073 23.393978
2017-10-13 0.29912367 3.122799 35.43654 23.394503
2017-10-14 0.35280204 3.8294713 35.38975 23.335485
2017-10-15 0.40477338 7.307366 35.418808 23.303734
2017-10-16 0.44452515 3.473079 35.41946 23.29743
2017-10-17 0.4615028 6.979865 35.400414 23.59484
2017-10-18 0.46622956 10.858365 35.369984 23.892868
2017-10-19 0.45978516 11.007479 35.360744 23.986008
2017-10-20 0.45364934 6.1258545 35.35905 23.87214
2017-10-21 0.44486627 2.3190863 35.36067 23.756054
2017-10-22 0.40468076 5.3847594 35.35564 23.620386
2017-10-23 0.34893754 4.40423 35.356617 23.61647
2017-10-24 0.29551727 5.4577136 35.357525 23.663033
2017-10-25 0.23515648 3.7645583 35.358982 23.705093
2017-10-26 0.1850995 6.06118 35.363544 23.727274
